transaction_id,timestamp,from_bank,from_account,to_bank,to_account,amount_paid,payment_currency,payment_format,is_laundering
TXN_1794183,2022/09/02 21:48,701,8006B89A0,23885,801E2B3B0,273.51,US Dollar,Cheque,0
TXN_1794407,2022/09/02 21:39,1,80005C3D0,1853,802B35210,6096.28,US Dollar,Cheque,0
TXN_1794408,2022/09/02 21:55,1,80005C3D0,1853,802B35210,28008.79,US Dollar,Credit Card,0
TXN_1794723,2022/09/02 21:34,10,800E96260,13145,803AC4350,2938.53,US Dollar,Cheque,0
TXN_1794724,2022/09/02 21:42,10,800E96260,13145,803AC4350,293.26,US Dollar,ACH,0
TXN_1794916,2022/09/02 21:34,1,801AD9310,2439,8049926C0,597.61,US Dollar,Cheque,0
TXN_1794917,2022/09/02 21:39,1,801AD9310,2439,8049926C0,52.84,US Dollar,ACH,0
TXN_1795160,2022/09/02 21:31,1241,800BAB360,795,805A0CB50,1247.23,US Dollar,Cheque,0
TXN_1795161,2022/09/02 21:54,1241,800BAB360,795,805A0CB50,845.11,US Dollar,Credit Card,0
TXN_1795246,2022/09/02 21:33,21550,8059D7D00,4242,805CCFB30,3675.27,US Dollar,Cheque,0
TXN_1795247,2022/09/02 21:45,21550,8059D7D00,4242,805CCFB30,2417.42,US Dollar,Credit Card,0
TXN_1795248,2022/09/02 21:33,21550,8059D7D00,4242,805CCFB30,1779.44,US Dollar,ACH,0
TXN_1795296,2022/09/02 21:52,6129,803E4D2C0,113744,8056F5230,3652.53,US Dollar,Cheque,0
TXN_1795297,2022/09/02 21:47,6129,803E4D2C0,113744,8056F5230,810.13,US Dollar,Credit Card,0
TXN_1795450,2022/09/02 21:56,19729,804EC7150,21550,806788380,3762.01,US Dollar,Cheque,0
TXN_1795451,2022/09/02 21:49,19729,804EC7150,21550,806788380,962.61,US Dollar,Credit Card,0
TXN_1795452,2022/09/02 21:51,19729,804EC7150,21550,806788380,369.75,US Dollar,Cash,0
TXN_1795919,2022/09/02 21:33,10,80005CB50,11318,8081DFAB0,367650.88,US Dollar,Cheque,0
TXN_1795920,2022/09/02 21:41,10,80005CB50,11318,8081DFAB0,638510.55,US Dollar,Wire,0
TXN_1796079,2022/09/02 21:33,32146,808A1C570,27444,808A1EAE0,793.75,US Dollar,Cheque,0
TXN_1796191,2022/09/02 21:45,11107,801873FA0,224449,808FEF500,5768.75,US Dollar,Cheque,0
TXN_1796192,2022/09/02 21:55,11107,801873FA0,224449,808FEF500,1833.74,US Dollar,Credit Card,0
TXN_1796250,2022/09/02 21:45,1124,8022A0A20,220271,80938EF50,11464.8,US Dollar,Cheque,0
TXN_1796251,2022/09/02 21:44,1124,8022A0A20,220271,80938EF50,503.78,US Dollar,Credit Card,0
TXN_1796253,2022/09/02 21:38,70,100428660,2454,80941CF80,68.1,US Dollar,Cheque,0
TXN_1796254,2022/09/02 21:52,70,100428660,2454,80941CF80,123.22,US Dollar,Credit Card,0
TXN_1796255,2022/09/02 21:30,70,100428660,2454,80941CF80,19.77,US Dollar,Cash,0
TXN_1796439,2022/09/02 21:36,317698,80A003E30,24550,80A0013C0,352.48,US Dollar,Cash,0
TXN_1797750,2022/09/02 21:30,16586,807331EB0,136973,80ECC4460,7233.54,US Dollar,Cheque,0
TXN_1797751,2022/09/02 21:48,16586,807331EB0,136973,80ECC4460,1179.63,US Dollar,Credit Card,0
TXN_1797752,2022/09/02 21:50,16586,807331EB0,136973,80ECC4460,1100.1,US Dollar,Cash,0
TXN_1797753,2022/09/02 21:42,16586,807331EB0,136973,80ECC4460,241.03,US Dollar,ACH,0
TXN_1797777,2022/09/02 21:35,340849,80EF23070,130864,80EF27BE0,560.12,US Dollar,Credit Card,0
TXN_1797860,2022/09/02 21:54,1,802FAD250,26698,80F029F30,1416141.07,US Dollar,Cheque,0
TXN_1797861,2022/09/02 21:46,1,802FAD250,26698,80F029F30,9706.59,US Dollar,Credit Card,0
TXN_1797862,2022/09/02 21:45,1,802FAD250,26698,80F029F30,4397338.81,US Dollar,ACH,0
TXN_1797863,2022/09/02 21:42,1,802FAD250,26698,80F029F30,10532353.27,US Dollar,Wire,0
TXN_1798127,2022/09/02 21:50,1292,8001BDC90,126426,80D2E9E20,615680.15,US Dollar,Cheque,0
TXN_1798128,2022/09/02 21:51,1292,8001BDC90,126426,80D2E9E20,9662.67,US Dollar,Credit Card,0
TXN_1798129,2022/09/02 21:31,1292,8001BDC90,126426,80D2E9E20,31160.58,US Dollar,Wire,0
TXN_1798280,2022/09/02 21:48,17222,807F7AF60,18617,811457220,924705.98,US Dollar,Cheque,0
TXN_1798796,2022/09/02 21:34,340495,8132E2F20,28694,8132E2E80,100.79,US Dollar,Credit Card,0
TXN_1798908,2022/09/02 21:49,11471,805314C00,130596,8135D5970,1000.99,US Dollar,Cheque,0
TXN_1798909,2022/09/02 21:35,11471,805314C00,130596,8135D5970,3534.26,US Dollar,Credit Card,0
TXN_1799226,2022/09/02 21:42,410,8002787E0,410,80035F420,3265.64,Euro,Cheque,0
TXN_1799227,2022/09/02 21:43,410,8002787E0,410,80035F420,5183.02,Euro,Cash,0
TXN_1799595,2022/09/02 21:53,22775,80127C9F0,11657,801AAE1B0,3846.11,Euro,Cheque,0
TXN_1799596,2022/09/02 21:50,22775,80127C9F0,11657,801AAE1B0,5440.92,Euro,Credit Card,0
TXN_1799597,2022/09/02 21:34,22775,80127C9F0,11657,801AAE1B0,6465.47,Euro,ACH,0
TXN_1800137,2022/09/02 21:50,21918,801E0D7F0,27217,803165370,1355663.73,Euro,Cheque,0
TXN_1800138,2022/09/02 21:34,21918,801E0D7F0,27217,803165370,8373.08,Euro,Credit Card,0
TXN_1800139,2022/09/02 21:44,21918,801E0D7F0,27217,803165370,78006.08,Euro,Wire,0
TXN_1800900,2022/09/02 21:38,3490,80803B9E0,218346,80803B990,89.32,Euro,Cheque,0
TXN_1801189,2022/09/02 21:54,14290,8025239F0,12004,80A8905E0,39.98,Euro,Cheque,0
TXN_1801190,2022/09/02 21:31,14290,8025239F0,12004,80A8905E0,95.7,Euro,Credit Card,0
TXN_1801358,2022/09/02 21:43,17321,809429280,1502,80B829340,16926.9,Euro,Cheque,0
TXN_1801359,2022/09/02 21:53,17321,809429280,1502,80B829340,1645.8,Euro,Credit Card,0
TXN_1801360,2022/09/02 21:40,17321,809429280,1502,80B829340,685.84,Euro,ACH,0
TXN_1801361,2022/09/02 21:59,17321,809429280,1502,80B829340,1080.33,Euro,Wire,0
TXN_1801421,2022/09/02 21:49,113060,80AB63160,225690,80BA10DD0,4.28,Euro,Cheque,0
TXN_1801422,2022/09/02 21:45,113060,80AB63160,225690,80BA10DD0,7.72,Euro,Credit Card,0
TXN_1801968,2022/09/02 21:35,317907,80FC107F0,221032,80FC107A0,65.89,Euro,Credit Card,0
TXN_1802547,2022/09/02 21:56,1669,801C624B0,223641,813193BB0,986.75,Euro,Cheque,0
TXN_1802548,2022/09/02 21:55,1669,801C624B0,223641,813193BB0,2251.6,Euro,Credit Card,0
TXN_1802659,2022/09/02 21:33,11657,807C04130,31799,813C0A3B0,1317.35,Euro,Cheque,0
TXN_1802672,2022/09/02 21:48,3514,801ED4980,210431,813E5F010,783.38,Euro,Cheque,0
TXN_1802673,2022/09/02 21:55,3514,801ED4980,210431,813E5F010,401.76,Euro,Cash,0
TXN_1802674,2022/09/02 21:38,3514,801ED4980,210431,813E5F010,261.79,Euro,Wire,0
TXN_1802798,2022/09/02 21:47,3,80006A8B0,14,802148B10,15326.65,Yuan,Cheque,0
TXN_1802799,2022/09/02 21:34,3,80006A8B0,14,802148B10,4159.01,Yuan,Credit Card,0
TXN_1802800,2022/09/02 21:54,14,800070AD0,14,802168390,15562.22,Yuan,Cheque,0
TXN_1802801,2022/09/02 21:39,14,800070AD0,14,802168390,10140.84,Yuan,Credit Card,0
TXN_1802802,2022/09/02 21:56,14,800070AD0,14,802168390,10414.3,Yuan,Cash,0
TXN_1802803,2022/09/02 21:53,14,800070AD0,14,802168390,2368.39,Yuan,Wire,0
TXN_1802812,2022/09/02 21:35,14,80006B780,14,802A13260,7445.86,Yuan,Cheque,0
TXN_1802813,2022/09/02 21:59,14,80006B780,14,802A13260,16410.86,Yuan,Credit Card,0
TXN_1802879,2022/09/02 21:50,14,802A136B0,14,8031E6280,120313.86,Yuan,Cheque,0
TXN_1802880,2022/09/02 21:41,14,802A136B0,14,8031E6280,56251.41,Yuan,Credit Card,0
TXN_1802881,2022/09/02 21:50,14,802A136B0,14,8031E6280,127453.77,Yuan,Cash,0
TXN_1802882,2022/09/02 21:45,14,802A136B0,14,8031E6280,65904.95,Yuan,ACH,0
TXN_1802883,2022/09/02 21:43,14,802A136B0,14,8031E6280,172206.99,Yuan,Wire,0
TXN_1802891,2022/09/02 21:53,4,800069DD0,8248,80356C690,84195.02,Yuan,Cheque,0
TXN_1802892,2022/09/02 21:30,4,800069DD0,8248,80356C690,132129.78,Yuan,Credit Card,0
TXN_1802893,2022/09/02 21:42,4,800069DD0,8248,80356C690,112284.13,Yuan,Cash,0
TXN_1802894,2022/09/02 21:55,4,800069DD0,8248,80356C690,32474.4,Yuan,ACH,0
TXN_1802895,2022/09/02 21:33,4,800069DD0,8248,80356C690,18168.37,Yuan,Wire,0
TXN_1802901,2022/09/02 21:33,20,8031457C0,1267,8035A9A50,3465062.21,Yuan,Cheque,0
TXN_1802902,2022/09/02 21:58,20,8031457C0,1267,8035A9A50,181059.39,Yuan,Credit Card,0
TXN_1802903,2022/09/02 21:33,20,8031457C0,1267,8035A9A50,5076192.19,Yuan,Cash,0
TXN_1803329,2022/09/02 21:31,18097,8036AB9F0,29788,811B4EB60,42906.2,Yuan,Cheque,0
TXN_1803330,2022/09/02 21:42,18097,8036AB9F0,29788,811B4EB60,16860.22,Yuan,Credit Card,0
TXN_1803403,2022/09/02 21:48,21381,80314C230,140257,814271060,5642.97,Yuan,Cheque,0
TXN_1803404,2022/09/02 21:50,21381,80314C230,140257,814271060,50843.85,Yuan,Credit Card,0
TXN_1803405,2022/09/02 21:59,21381,80314C230,140257,814271060,8416.63,Yuan,Cash,0
TXN_1803406,2022/09/02 21:38,21381,80314C230,140257,814271060,4519.0,Yuan,ACH,0
TXN_1803414,2022/09/02 21:51,70,100428738,24,800073360,39254.09,Yen,Cheque,0
TXN_1803415,2022/09/02 21:46,70,100428738,24,800073360,8911.74,Yen,Cash,0
TXN_1803416,2022/09/02 21:40,15,800075050,15,800075050,151872.96,Yen,Cheque,0
TXN_1803431,2022/09/02 21:38,15,800076AD0,15,8039C9DB0,19222.6,Yen,Cheque,0
TXN_1803432,2022/09/02 21:49,15,800076AD0,15,8039C9DB0,7486.41,Yen,Credit Card,0
TXN_1803525,2022/09/02 21:46,21,8039B60D0,24,803DEB120,6222266.17,Yen,Cheque,0
TXN_1803526,2022/09/02 21:53,21,8039B60D0,24,803DEB120,983571.68,Yen,Credit Card,0
TXN_1803527,2022/09/02 21:34,21,8039B60D0,24,803DEB120,958082.28,Yen,Cash,0
TXN_1803547,2022/09/02 21:50,29467,803B17300,15,803E54D80,59873.99,Yen,Cheque,0
TXN_1803548,2022/09/02 21:47,29467,803B17300,15,803E54D80,711782.4,Yen,Cash,0
TXN_1803563,2022/09/02 21:35,24,803B44970,210319,803EB5240,264955.12,Yen,Cheque,0
TXN_1803604,2022/09/02 21:36,9679,8039FF7D0,10099,804033B80,9451731711.49,Yen,Cheque,0
TXN_1803605,2022/09/02 21:53,9679,8039FF7D0,10099,804033B80,8643384870.88,Yen,Cash,0
TXN_1803641,2022/09/02 21:42,21,800075C50,210690,8041355D0,38255955.02,Yen,Cheque,0
TXN_1803642,2022/09/02 21:59,21,800075C50,210690,8041355D0,2339028.63,Yen,Credit Card,0
TXN_1803643,2022/09/02 21:38,21,800075C50,210690,8041355D0,7393344.67,Yen,ACH,0
TXN_1803644,2022/09/02 21:38,21,800075C50,210690,8041355D0,4486576.15,Yen,Wire,0
TXN_1803897,2022/09/02 21:32,210261,803F590A0,212156,80546D150,6782787.92,Yen,Cheque,0
TXN_1803898,2022/09/02 21:50,210261,803F590A0,212156,80546D150,1387390.31,Yen,Credit Card,0
TXN_1803922,2022/09/02 21:39,7,8000837F0,7,8000837F0,9127.63,Rupee,Cheque,0
TXN_1803923,2022/09/02 21:37,7,8000837F0,7,8000837F0,4641.02,Rupee,Credit Card,0
TXN_1803924,2022/09/02 21:30,7,8000837F0,7,8000837F0,5457.12,Rupee,ACH,0
TXN_1803925,2022/09/02 21:56,71,80478EA00,12,800081920,311717.34,Rupee,Cheque,0
TXN_1803926,2022/09/02 21:51,71,80478EA00,12,800081920,211113.0,Rupee,Credit Card,0
TXN_1803960,2022/09/02 21:55,12,80006C890,112064,804AA09D0,2087300.6,Rupee,Cheque,0
TXN_1803961,2022/09/02 21:59,12,80006C890,112064,804AA09D0,1420565.39,Rupee,Cash,0
TXN_1803962,2022/09/02 21:49,12,80006C890,112064,804AA09D0,718094.49,Rupee,Wire,0
TXN_1804370,2022/09/02 21:48,12,80007FDD0,213737,805D49700,3798493.98,Rupee,Cheque,0
TXN_1804371,2022/09/02 21:53,12,80007FDD0,213737,805D49700,1003155.04,Rupee,Credit Card,0
TXN_1804372,2022/09/02 21:51,12,80007FDD0,213737,805D49700,252871.06,Rupee,Cash,0
TXN_1804373,2022/09/02 21:42,12,80007FDD0,213737,805D49700,140534.38,Rupee,ACH,0
TXN_1804405,2022/09/02 21:37,112497,8053B9F70,112733,805DAAFE0,79618.22,Rupee,Cheque,0
TXN_1804406,2022/09/02 21:32,112497,8053B9F70,112733,805DAAFE0,281.5,Rupee,Credit Card,0
TXN_1804477,2022/09/02 21:32,9,800088440,9,800088440,1272555.28,Ruble,Cheque,0
TXN_1804478,2022/09/02 21:47,9,800088440,9,800088440,612061.83,Ruble,Credit Card,0
TXN_1804479,2022/09/02 21:34,9,800088440,9,800088440,1608313.98,Ruble,ACH,0
TXN_1804482,2022/09/02 21:40,9,80008A071,10,8060AD801,0.000479,Bitcoin,Bitcoin,0
TXN_1804492,2022/09/02 21:56,9,800090F60,7,8060DF9C0,12247161.35,Ruble,Cheque,0
TXN_1804493,2022/09/02 21:33,9,800090F60,7,8060DF9C0,1839617.99,Ruble,Credit Card,0
TXN_1804494,2022/09/02 21:43,9,800090F60,7,8060DF9C0,527888.98,Ruble,Cash,0
TXN_1804495,2022/09/02 21:51,9,800090F60,7,8060DF9C0,1560447.83,Ruble,ACH,0
TXN_1804523,2022/09/02 21:38,9,800088440,9,806188B60,102713.0,Ruble,Cheque,0
TXN_1804731,2022/09/02 21:44,10,8060AFE50,16792,806BAB500,20220.09,Ruble,Cheque,0
TXN_1804859,2022/09/02 21:51,118202,806DB8F30,17554,80714C310,195.76,Ruble,Cheque,0
TXN_1804860,2022/09/02 21:47,118202,806DB8F30,17554,80714C310,791.78,Ruble,Credit Card,0
TXN_1804910,2022/09/02 21:53,26,800093890,212,807666830,9271.49,UK Pound,Cheque,0
TXN_1804911,2022/09/02 21:49,26,800093890,212,807666830,974.6,UK Pound,ACH,0
TXN_1804955,2022/09/02 21:48,212,800094FC0,220572,807C29950,11612.17,UK Pound,ACH,0
TXN_1805000,2022/09/02 21:47,212,800094FC0,5,807F03E20,916.12,UK Pound,Cheque,0
TXN_1805001,2022/09/02 21:45,212,800094FC0,5,807F03E20,486.97,UK Pound,Credit Card,0
TXN_1805002,2022/09/02 21:57,212,800094FC0,5,807F03E20,530.89,UK Pound,Cash,0
TXN_1805024,2022/09/02 21:49,320531,8080FE8D0,220541,8080FF4A0,87.25,UK Pound,ACH,0
TXN_1805040,2022/09/02 21:33,5,800093C80,5,808161380,915.5,UK Pound,Cheque,0
TXN_1805041,2022/09/02 21:41,5,800093C80,5,808161380,1525.5,UK Pound,Credit Card,0
TXN_1805060,2022/09/02 21:32,211,800097520,22091,808354370,1618.6,UK Pound,Cheque,0
TXN_1805061,2022/09/02 21:46,211,800097520,22091,808354370,2597.31,UK Pound,Credit Card,0
TXN_1805361,2022/09/02 21:57,211,807676CD0,22091,80D6DB640,2259.94,UK Pound,Cheque,0
TXN_1805362,2022/09/02 21:35,211,807676CD0,22091,80D6DB640,335.58,UK Pound,Credit Card,0
TXN_1805363,2022/09/02 21:35,211,807676CD0,22091,80D6DB640,230.35,UK Pound,ACH,0
TXN_1805364,2022/09/02 21:55,211,807676CD0,22091,80D6DB640,30.98,UK Pound,Wire,0
TXN_1805419,2022/09/02 21:59,23700,81381D5A0,23700,8138E9020,124.8,UK Pound,Cheque,0
TXN_1805420,2022/09/02 21:44,23700,81381D5A0,23700,8138E9020,19.01,UK Pound,Credit Card,0
TXN_1805421,2022/09/02 21:34,23700,81381D5A0,23700,8138E9020,20.54,UK Pound,ACH,0
TXN_1805452,2022/09/02 21:31,122055,80814F280,24779,8090AD720,1529.73,Canadian Dollar,Cheque,0
TXN_1806038,2022/09/02 21:48,211,80A4A3CE0,27621,80A7430B0,43.81,Australian Dollar,Cheque,0
TXN_1806039,2022/09/02 21:43,211,80A4A3CE0,27621,80A7430B0,156.32,Australian Dollar,Credit Card,0
TXN_1806040,2022/09/02 21:49,211,80A4A3CE0,27621,80A7430B0,127.83,Australian Dollar,ACH,0
TXN_1806070,2022/09/02 21:48,211,80A1E0F50,28248,80A8424C0,13622.66,Australian Dollar,Cheque,0
TXN_1806071,2022/09/02 21:50,211,80A1E0F50,28248,80A8424C0,23190.63,Australian Dollar,Credit Card,0
TXN_1806072,2022/09/02 21:30,211,80A1E0F50,28248,80A8424C0,2283.93,Australian Dollar,Cash,0
TXN_1806073,2022/09/02 21:33,211,80A1E0F50,28248,80A8424C0,4973.99,Australian Dollar,ACH,0
TXN_1806074,2022/09/02 21:55,211,80A1E0F50,28248,80A8424C0,2744.68,Australian Dollar,Wire,0
TXN_1806317,2022/09/02 21:56,213,80A4428D0,213,80B745630,400555.27,Mexican Peso,Cheque,0
TXN_1806318,2022/09/02 21:42,213,80A4428D0,213,80B745630,368922.35,Mexican Peso,Wire,0
TXN_1806515,2022/09/02 21:54,34215,80C962010,32564,80CA10180,300.6,Mexican Peso,Cheque,0
TXN_1806516,2022/09/02 21:42,34215,80C962010,32564,80CA10180,1069.11,Mexican Peso,Credit Card,0
TXN_1806517,2022/09/02 21:38,34215,80C962010,32564,80CA10180,436.68,Mexican Peso,Cash,0
TXN_1806557,2022/09/02 21:42,34032,80C9AD780,33873,80CB562E0,101316.59,Mexican Peso,Cheque,0
TXN_1806558,2022/09/02 21:44,34032,80C9AD780,33873,80CB562E0,161398.71,Mexican Peso,Credit Card,0
TXN_1806622,2022/09/02 21:39,231744,80C6A19A0,32564,810115A60,44853.79,Mexican Peso,Cheque,0
TXN_1806623,2022/09/02 21:45,231744,80C6A19A0,32564,810115A60,17116.69,Mexican Peso,Credit Card,0
TXN_1806762,2022/09/02 21:56,29,8000866B0,134976,80D8251A0,2233.33,Brazil Real,Cheque,0
TXN_1806763,2022/09/02 21:48,29,8000866B0,134976,80D8251A0,202.92,Brazil Real,Credit Card,0
TXN_1806764,2022/09/02 21:46,29,8000866B0,134976,80D8251A0,112.9,Brazil Real,Wire,0
TXN_1806769,2022/09/02 21:59,235551,80D65FE50,235580,80D848F60,923476.37,Brazil Real,Cheque,0
TXN_1806770,2022/09/02 21:53,235551,80D65FE50,235580,80D848F60,19998.6,Brazil Real,Credit Card,0
TXN_1806771,2022/09/02 21:55,235551,80D65FE50,235580,80D848F60,519566.07,Brazil Real,Cash,0
TXN_1806787,2022/09/02 21:47,115,800085BF0,235874,80D8C54F0,4712.32,Brazil Real,Cheque,0
TXN_1806788,2022/09/02 21:44,115,800085BF0,235874,80D8C54F0,7102.24,Brazil Real,Credit Card,0
TXN_1807752,2022/09/02 21:50,142836,8100F2040,43462,8105418F0,11804.98,Shekel,Cheque,0
TXN_1807753,2022/09/02 21:56,142836,8100F2040,43462,8105418F0,57941.66,Shekel,ACH,0
TXN_1807791,2022/09/02 21:53,343816,810797A30,43462,8107D38D0,1133.32,Shekel,Cash,0
TXN_1807822,2022/09/02 21:39,113,80FF9CD00,144200,810916000,80491.0,Shekel,Cheque,0
TXN_1807823,2022/09/02 21:42,113,80FF9CD00,144200,810916000,44722.76,Shekel,Credit Card,0
TXN_1808028,2022/09/02 21:48,45279,811332930,246162,8114FF130,21866.19,Shekel,Cheque,0
TXN_1808029,2022/09/02 21:52,45279,811332930,246162,8114FF130,11984.76,Shekel,Cash,0
TXN_1808194,2022/09/02 21:41,223,811B8EE20,48309,811C599A0,1024.32,Saudi Riyal,Cheque,0
TXN_1808195,2022/09/02 21:39,223,811B8EE20,48309,811C599A0,635.74,Saudi Riyal,Credit Card,0
TXN_1808196,2022/09/02 21:33,223,811B8EE20,48309,811C599A0,771.96,Saudi Riyal,ACH,0
TXN_1808263,2022/09/02 21:36,121,811BB7F50,48943,8121CCA10,619.06,Saudi Riyal,Cheque,0
TXN_1808264,2022/09/02 21:40,121,811BB7F50,48943,8121CCA10,67.49,Saudi Riyal,Credit Card,0
TXN_1808531,2022/09/02 21:46,53744,813CB6DF1,126,813D994A1,482.057984,Bitcoin,Bitcoin,0
TXN_1808532,2022/09/02 21:30,53744,813CB6DF1,126,813D994A1,1.229526,Bitcoin,Bitcoin,0
TXN_1808533,2022/09/02 21:53,53744,813CB6DF1,126,813D994A1,430.102952,Bitcoin,Bitcoin,0
TXN_1808652,2022/09/02 21:36,154557,8142C8E51,154557,8142C8E51,2.123644,Bitcoin,Bitcoin,0
TXN_1808653,2022/09/02 21:50,154557,8142C8E51,154557,8142C8E51,0.824029,Bitcoin,Bitcoin,0
TXN_1808852,2022/09/02 22:15,1,800056CB0,1068,8012261B0,69969.0,US Dollar,ACH,0
TXN_1808932,2022/09/02 22:10,3794,800456880,1467,800473360,149.92,US Dollar,ACH,0
TXN_1809039,2022/09/02 22:05,12,80005B3E0,1467,800816030,439699.26,US Dollar,Cheque,0
TXN_1809043,2022/09/02 22:23,1,80005B9B0,10,80082B030,12234.05,US Dollar,Cheque,0
TXN_1809048,2022/09/02 22:05,10,8000573C0,795,8008774F0,7446.12,US Dollar,Cheque,0
TXN_1809177,2022/09/02 22:17,32413,800DDED10,21611,800DDEE90,149.3,US Dollar,ACH,0
TXN_1809239,2022/09/02 22:08,1,80010C060,11405,801092AE0,681.53,US Dollar,Cheque,0
TXN_1809240,2022/09/02 22:13,1,80010C060,11405,801092AE0,903.75,US Dollar,ACH,0
TXN_1809510,2022/09/02 22:15,1292,800432650,3229,8019F3C80,3644.67,US Dollar,Credit Card,0
TXN_1809558,2022/09/02 22:03,10,800059840,2991,801B23910,2452.79,US Dollar,Cheque,0
TXN_1809559,2022/09/02 22:06,10,800059840,2991,801B23910,2069.2,US Dollar,Cash,0
TXN_1809705,2022/09/02 22:27,1,800D36B20,11904,802465000,475.46,US Dollar,Cheque,0
TXN_1809706,2022/09/02 22:05,1,800D36B20,11904,802465000,848.17,US Dollar,Cash,0
TXN_1809805,2022/09/02 22:10,3149,80286D280,11405,80286CBA0,3047.02,US Dollar,ACH,0
TXN_1810068,2022/09/02 22:08,1,800058B80,3242,803585600,10733.61,US Dollar,Cheque,0
TXN_1810069,2022/09/02 22:23,1,800058B80,3242,803585600,8941.05,US Dollar,Cash,0
TXN_1810070,2022/09/02 22:25,1,800058B80,3242,803585600,286.79,US Dollar,ACH,0
TXN_1810071,2022/09/02 22:16,1,800058B80,3242,803585600,177.85,US Dollar,Wire,0
TXN_1810308,2022/09/02 22:11,12,800619E80,9482,8043D2F30,3.03,US Dollar,Cheque,0
TXN_1810309,2022/09/02 22:01,12,800619E80,9482,8043D2F30,4.79,US Dollar,Credit Card,0
TXN_1810351,2022/09/02 22:26,10,800056660,12719,8045CC480,3450.3,US Dollar,Cheque,0
TXN_1810352,2022/09/02 22:21,10,800056660,12719,8045CC480,3971.0,US Dollar,Credit Card,0
TXN_1810456,2022/09/02 22:19,15980,803042E00,1362,804E89CC0,1888.06,US Dollar,Cheque,0
TXN_1810457,2022/09/02 22:02,15980,803042E00,1362,804E89CC0,1213.65,US Dollar,Credit Card,0
TXN_1810591,2022/09/02 22:07,1,8053FA9E0,14325,8053FADA0,2420.28,US Dollar,ACH,0
TXN_1811667,2022/09/02 22:28,2991,802FBA3A0,124331,8093409B0,1729.53,US Dollar,Cheque,0
TXN_1811851,2022/09/02 22:13,70,100428660,113685,80A163A10,121101.85,US Dollar,Cheque,0
TXN_1811852,2022/09/02 22:07,70,100428660,113685,80A163A10,10252.3,US Dollar,Credit Card,0
TXN_1811853,2022/09/02 22:12,70,100428660,113685,80A163A10,54684.72,US Dollar,Cash,0
TXN_1812077,2022/09/02 22:23,5466,805308910,26592,80B3920F0,3268.97,US Dollar,Cheque,0
TXN_1812286,2022/09/02 22:04,10,8000588D0,122151,80BF86330,19651.1,US Dollar,Cheque,0
TXN_1812287,2022/09/02 22:01,10,8000588D0,122151,80BF86330,2729.65,US Dollar,Credit Card,0
TXN_1812288,2022/09/02 22:07,10,8000588D0,122151,80BF86330,13706.55,US Dollar,Cash,0
TXN_1812371,2022/09/02 22:12,26592,80B3920F0,214615,80C1C47A0,10648.51,US Dollar,Cheque,0
TXN_1812372,2022/09/02 22:02,26592,80B3920F0,214615,80C1C47A0,1890.99,US Dollar,Credit Card,0
TXN_1812373,2022/09/02 22:24,26592,80B3920F0,214615,80C1C47A0,1378.74,US Dollar,Wire,0
TXN_1812766,2022/09/02 22:19,313652,80D73C070,6129,80D732E90,13.69,US Dollar,Cheque,0
TXN_1812918,2022/09/02 22:01,3843,80DFA7EA0,5836,80DFA6DD0,53.82,US Dollar,Credit Card,0
TXN_1813696,2022/09/02 22:02,1362,80192FEF0,23842,811724A90,486.84,US Dollar,Cheque,0
TXN_1813697,2022/09/02 22:28,1362,80192FEF0,23842,811724A90,546.37,US Dollar,Credit Card,0
TXN_1813992,2022/09/02 22:12,24032,80E6B3560,222664,812AD93F0,166.68,US Dollar,Cheque,0
TXN_1813993,2022/09/02 22:09,24032,80E6B3560,222664,812AD93F0,799.83,US Dollar,Credit Card,0
TXN_1813994,2022/09/02 22:22,24032,80E6B3560,222664,812AD93F0,172.11,US Dollar,ACH,0
TXN_1814022,2022/09/02 22:29,351126,812BC4720,236418,812BC4370,163.52,US Dollar,Cheque,0
TXN_1814339,2022/09/02 22:25,22205,8016723A0,12,8136B7C90,1322.79,US Dollar,Cheque,0
TXN_1814577,2022/09/02 22:29,70,1004286A8,410,800256E00,70.18,Euro,Cheque,0
TXN_1814578,2022/09/02 22:27,70,1004286A8,410,800256E00,101.96,Euro,Credit Card,0
TXN_1814666,2022/09/02 22:22,20,8004FE3E0,22,8008A8BE0,463372.53,Euro,Cheque,0
TXN_1814667,2022/09/02 22:20,20,8004FE3E0,22,8008A8BE0,20258.21,Euro,Credit Card,0
TXN_1814934,2022/09/02 22:27,22,8009CB1D0,13554,801535A60,28223.33,Euro,Cheque,0
TXN_1815020,2022/09/02 22:28,32201,801C98AE0,12797,801C92D60,333.36,Euro,Cheque,0
TXN_1815058,2022/09/02 22:02,1665,8016259D0,3514,801ED4980,1945.82,Euro,Cheque,0
TXN_1815059,2022/09/02 22:06,1665,8016259D0,3514,801ED4980,4460.57,Euro,Credit Card,0
TXN_1815060,2022/09/02 22:10,1665,8016259D0,3514,801ED4980,527.7,Euro,Wire,0
TXN_1815204,2022/09/02 22:20,21749,8018FF3F0,13345,80247BB70,153.07,Euro,Cheque,0
TXN_1815205,2022/09/02 22:10,21749,8018FF3F0,13345,80247BB70,272.59,Euro,Credit Card,0
TXN_1816105,2022/09/02 22:26,24850,805EFD340,1501,807903660,241.08,Euro,Cheque,0
TXN_1816106,2022/09/02 22:20,24850,805EFD340,1501,807903660,2266.5,Euro,Credit Card,0
